Year_HS,Overall rank_HS,Country or region_HS,Score_HS,GDP per capita_HS,Social support_HS,Healthy life expectancy_HS,Freedom to make life choices_HS,Generosity_HS,Perceptions of corruption_HS,Dystopia.Residual_HS,Country & Year,SPI Rank_SP,Country_SP,SPI country code_SP,SPI year_SP,Status_SP,Social Progress Index_SP,Basic Human Needs_SP,Foundations of Wellbeing_SP,Opportunity_SP,Nutrition and Basic Medical Care_SP,Water and Sanitation_SP,Shelter_SP,Personal Safety_SP,Access to Basic Knowledge_SP,Access to Information and Communications_SP,Health and Wellness_SP,Environmental Quality_SP,Personal Rights_SP,Personal Freedom and Choice_SP,Inclusiveness_SP,Access to Advanced Education_SP,Undernourishment (% of pop.)_SP,"Deaths from infectious diseases (deaths/100,000)_SP",Child stunting (% of children)_SP,"Maternal mortality rate (deaths/100,000 live births)_SP","Child mortality rate (deaths/1,000 live births)_SP","Unsafe water, sanitation and hygiene attributable deaths (per 100,000 pop.)_SP",Populations using unsafe or unimproved water sources (%)_SP,Populations using unsafe or unimproved sanitation (%)_SP,Usage of clean fuels and technology for cooking (% of pop.)_SP,Access to electricity (% of pop.)_SP,"Household air pollution attributable deaths (deaths/100,000)_SP","Traffic deaths (deaths/100,000)_SP",Political killings and torture (0=low freedom; 1=high freedom)_SP,Perceived criminality (1=low; 5=high)_SP,"Homicide rate (deaths/100,000)_SP",Access to quality education (0=unequal; 4=equal)_SP,Women with no schooling_SP,Gender parity in secondary attainment (distance from parity)_SP,Primary school enrollment (% of children)_SP,Secondary school attainment (% of population)_SP,Access to online governance (0=low; 1=high)_SP,Media censorship (0=frequent; 4=rare)_SP,Internet users (% of pop.)_SP,Mobile telephone subscriptions (subscriptions/100 people)_SP,Access to quality healthcare (0=unequal; 4=equal)_SP,Access to essential services  (0=none; 100=full coverage)_SP,"Premature deaths from non-communicable diseases (deaths/100,000)_SP",Life expectancy at 60 (years)_SP,Greenhouse gas emissions (total CO2 equivalents)_SP,Particulate matter _SP,Biome protection_SP,"Outdoor air pollution attributable deaths (deaths/100,000)_SP",Political rights (0=no rights; 40=full rights)_SP,Freedom of expression (0=no freedom; 1=full freedom)_SP,Freedom of religion (0=no freedom; 4=full freedom)_SP,Access to justice (0=non-existent; 1=observed)_SP,Property rights for women (0=no right; 5=full rights)_SP,Vulnerable employment (% of employees)_SP,Corruption (0=high; 100=low)_SP,Early marriage (% of women)_SP,Satisfied demand for contraception (% of women)_SP,Equality of political power by socioeconomic position (0=unequal power; 4=equal power)_SP,Equality of political power by social group (0=unequal power; 4=equal power)_SP,Equality of political power by gender (0=unequal power; 4=equal power)_SP,Discrimination and violence against minorities (0=low; 10=high)_SP,Acceptance of gays and lesbians (0=low; 100=high)_SP,Quality weighted universities (points)_SP,Citable documents_SP,Women with advanced education (%)_SP,Years of tertiary schooling_SP
2017,101,South Africa,4.828999996,1.054698706,1.3847886319999998,0.18708007,0.479246736,0.13936238,0.072509497,1.5109086040000002,2017South Africa,76.0,South Africa,ZAF,2017,Ranked,69.99,71.77,69.27,68.92,78.45,73.82,82.72,52.11,81.55,77.24,54.35,63.93,86.87,77.0,56.02,55.8,5.0,540.4187,25.409,99.088,37.6951,36.054,28.339,31.835,83.0,85.5,54.225,27.741,0.82,4.0,33.7141,0.725,0.006,0.0328,95.6455,74.9,0.8483,2.637,51.9191,158.8829,1.186,64.565,412.621,18.5989,552.0,25.14,6.9579,48.7933,33.0,0.839,3.858,0.823,4.391,9.585,45.0,3.0834,80.2,2.877,2.312,2.213,6.7,0.53,30.6,0.3636,0.57,1.12
2017,107,Cameroon,4.695000172,0.564305365,0.946018219,0.132892117,0.43038874899999996,0.236298457,0.051306631,2.333645582,2017Cameroon,134.0,Cameroon,CMR,2017,Ranked,50.26,54.27,54.27,42.26,65.04,40.34,50.32,61.37,72.75,44.69,45.96,53.66,57.83,42.56,31.86,36.78,6.7,562.8926,31.182,313.1,85.8069,76.977,69.388,71.071,23.0,58.7187,108.638,23.297,0.46,4.0,1.1546,2.491,0.1847,0.1636,95.6343,31.8,0.3258,1.755,20.6801,77.9482,1.042,52.126,445.367,16.3303,41.5,73.205,9.5748,46.8001,9.0,0.529,3.499,0.264,4.309,74.027,26.0,20.1286,46.4,1.113,1.623,2.167,8.3,0.05,2.2,0.0534,0.2932,0.8481
2017,109,Albania,4.644000053,0.996192753,0.803685248,0.7311597470000001,0.381498635,0.201312944,0.039864216,1.490441561,2017Albania,52.0,Albania,ALB,2017,Ranked,75.38,86.19,81.53,58.43,92.14,89.64,89.2,73.77,91.57,77.0,72.21,85.34,84.22,47.47,47.09,54.91,4.9,16.3275,22.063,9.6,9.5952,0.311,18.777,14.443,76.0,100.0,33.507,7.918,0.96,4.0,2.2141,2.404,0.0076,0.0022,97.7987,91.7,0.7584,2.378,63.2529,117.6592,2.56,80.027,285.557,21.9341,10.3,18.19,15.5118,21.1705,28.0,0.79,3.846,0.883,4.258,55.692,39.0,6.1839,8.4,1.662,2.579,2.175,4.5,0.11,4.4,0.1391,0.4913,3.1004
2017,114,Myanmar,4.545000076,0.36711055,1.123235941,0.397522569,0.514492035,0.8380751609999999,0.188816205,1.115290403,2017Myanmar,124.0,Myanmar,MMR,2017,Ranked,53.03,63.23,53.96,41.9,73.83,60.99,51.33,66.78,63.02,42.24,47.01,63.58,51.82,56.5,33.85,25.41,13.9,181.656,32.247,221.271,51.5783,24.556,59.305,49.922,20.0,60.5,102.182,20.844,0.51,3.0,2.1868,0.923,0.0972,0.355,96.6417,23.8,0.1348,2.342,21.7258,77.8154,0.823,57.495,519.508,17.6987,118.0,36.034,5.1795,41.7585,14.0,0.553,2.132,0.481,3.122,60.97,28.0,12.1164,74.8,1.612,1.331,2.017,9.7,0.29,0.2,0.0054,0.1937,0.8344
2017,115,Senegal,4.534999847,0.47930902200000003,1.179691911,0.40936285299999997,0.37792226700000003,0.183468893,0.11546044800000001,1.789646149,2017Senegal,110.0,Senegal,SEN,2017,Ranked,59.55,64.81,60.61,53.24,73.68,48.75,53.73,83.08,45.29,64.33,53.03,79.77,86.09,47.72,50.36,28.8,11.4,319.2478,21.733,289.916,50.1407,77.943,49.047,63.963,27.0,60.5,98.33,17.522,0.79,2.0,0.2675,2.556,0.5434,0.4688,75.7777,15.3,0.5056,3.401,27.0,102.6136,2.22,52.198,414.96,17.5152,23.8,38.695,17.0,21.4419,32.0,0.937,3.544,0.821,4.258,65.472,45.0,24.4,48.4,2.355,3.031,2.549,6.4,0.01,0.6,0.0477,0.0815,0.5376
2017,120,Sri Lanka,4.440000057,1.009850144,1.259976387,0.6251308320000001,0.561213255,0.49086356200000003,0.073653966,0.419389248,2017Sri Lanka,73.0,Sri Lanka,LKA,2017,Ranked,70.45,79.82,76.28,55.26,91.64,79.36,74.75,73.52,90.87,59.77,69.97,84.52,71.52,65.46,37.03,47.02,8.7,44.6378,15.212,30.855,8.7516,3.916,34.006,30.075,26.0,94.0753,37.586,12.399,0.73,3.0,2.3292,2.71,0.0239,0.0135,99.0627,80.5,0.6292,2.474,12.1,114.3085,2.57,76.51,294.574,21.2445,30.1,14.025,15.418,26.702,24.0,0.784,2.947,0.609,4.025,39.445,36.0,6.0,72.8,2.048,2.189,1.987,9.0,0.045,4.6,0.0843,0.6332,0.9879
2017,121,Armenia,4.375999928,0.900596738,1.0074837209999998,0.637524426,0.198303267,0.083488092,0.026674422000000003,1.5214991569999998,2017Armenia,61.0,Armenia,ARM,2017,Ranked,72.92,88.07,74.78,55.9,93.81,92.08,90.2,76.2,93.78,67.32,66.29,71.71,71.65,57.26,34.13,60.55,2.7,20.3098,13.728,31.405,14.3734,0.623,3.265,22.707,95.0,100.0,52.389,7.069,0.79,3.0,2.5636,3.153,0.0012,0.0041,93.0326,98.3,0.5674,1.497,59.1024,118.4217,3.081,75.382,420.429,19.7352,10.5,32.227,16.9993,49.8432,16.0,0.656,3.162,0.676,4.787,40.906,33.0,4.6,40.4,0.924,3.033,1.182,6.1,0.02,5.2,0.3743,0.7952,2.3261
2017,122,India,4.315000057,0.7922212479999999,0.754372597,0.455427617,0.469987005,0.231538489,0.092226885,1.519117117,2017India,115.0,India,IND,2017,Ranked,56.13,63.68,49.16,55.55,73.19,55.24,63.26,63.03,62.25,60.84,49.12,24.44,73.71,54.18,40.58,53.75,14.7,235.8874,40.642,161.748,43.5926,81.471,51.563,36.86,43.0,88.0,111.15,17.222,0.63,4.0,3.3869,0.941,0.2467,0.4251,97.7377,48.7,0.9551,2.025,17.0,76.4076,1.305,56.221,499.537,17.801,2740.0,89.672,4.7897,67.9069,35.0,0.602,2.772,0.672,4.197,76.117,40.0,16.16,72.5,2.105,1.998,1.968,8.3,0.22,160.0,0.1076,0.3264,1.3384
2017,125,Georgia,4.285999775,0.9506126640000001,0.570614934,0.649546981,0.309410036,0.054008815,0.251666635,1.500137806,2017Georgia,57.0,Georgia,GEO,2017,Ranked,74.12,83.21,76.63,62.52,93.24,86.05,84.44,69.12,96.61,72.93,62.32,74.67,83.64,58.93,43.67,63.83,5.9,23.0595,12.265,38.941,10.5163,0.66,10.133,35.59,75.0,99.9919,57.667,17.495,0.86,4.0,1.8238,3.309,0.006,0.001,99.7372,96.7,0.6236,3.346,47.5698,137.9343,3.403,70.787,540.077,19.0535,18.9,21.83,9.1159,33.5053,27.0,0.925,3.518,0.712,4.691,51.74,57.0,14.0914,49.0,2.221,2.64,2.224,7.9,0.05,9.8,0.4005,0.8727,2.2942
2017,131,Ghana,4.1199998860000004,0.6672248239999999,0.873664737,0.295637727,0.42302629399999997,0.25692394399999996,0.02533637,1.5778675080000002,2017Ghana,104.0,Ghana,GHA,2017,Ranked,63.37,63.09,66.59,60.43,77.42,44.94,56.93,73.04,71.43,66.68,52.97,75.28,90.07,54.96,52.75,43.93,7.7,431.7025,20.965,130.636,54.7279,49.931,75.934,67.892,23.0,75.7182,100.078,24.523,0.92,3.0,1.8852,1.243,0.1906,0.2438,97.5532,59.8,0.6292,3.312,25.0,125.707,2.552,56.195,462.999,16.6376,29.6,36.253,13.4214,28.2083,37.0,0.911,3.827,0.838,4.384,69.729,43.0,5.8416,45.8,2.435,3.113,2.097,4.4,0.07,11.0,0.0701,0.4249,0.7845
2017,132,Ukraine,4.096000195,0.8946519490000001,1.394537568,0.575903952,0.122974776,0.270061463,0.023029471,0.814382315,2017Ukraine,67.0,Ukraine,UKR,2017,Ranked,71.59,82.05,70.19,62.52,93.47,86.24,89.93,58.58,91.62,68.65,58.33,62.17,72.5,68.44,35.73,73.43,2.8,33.3063,15.763,36.928,9.4957,0.46,13.846,31.117,95.0,100.0,53.843,14.916,0.47,4.0,6.2656,2.833,0.0013,0.0177,91.9911,95.1,0.6854,1.766,48.8846,142.003,2.992,73.607,674.464,19.0304,370.0,20.618,4.0439,53.6902,25.0,0.586,3.122,0.612,4.752,14.473,29.0,5.5867,71.7,0.352,2.513,2.153,6.7,0.12,30.0,0.2423,0.9006,3.9046
2017,134,Burkina Faso,4.032000065,0.35022771399999997,1.043280005,0.21584425899999998,0.32436785100000004,0.250864685,0.12032810599999999,1.7272129059999999,2017Burkina Faso,135.0,Burkina Faso,BFA,2017,Ranked,49.92,48.96,53.13,47.67,64.56,27.36,30.74,73.19,30.8,57.68,45.43,78.6,78.95,39.56,44.97,27.22,17.6,542.5601,28.305,224.21,86.7807,94.109,82.029,88.918,8.0,16.3047,127.277,24.172,0.76,3.0,0.646,1.097,0.7604,0.4783,70.053,8.5,0.6236,3.382,14.0,79.7703,0.962,50.824,438.213,16.324,31.4,41.537,14.7581,17.1589,23.0,0.901,3.817,0.726,3.795,86.9,42.0,30.825,48.7,1.95,2.698,1.589,4.5,0.09,2.2,0.0282,0.0194,0.2936
2017,139,Lesotho,3.808000088,0.5210212470000001,1.190095186,0.0,0.39066129899999996,0.157497272,0.11909464,1.42983532,2017Lesotho,131.0,Lesotho,LSO,2017,Ranked,50.81,39.54,56.5,56.39,45.57,30.05,39.33,43.23,80.2,47.11,39.84,58.85,68.41,66.26,60.46,30.42,36.8,1009.8751,38.565,319.812,92.4763,106.863,72.989,80.465,36.0,31.8151,141.541,46.041,0.45,3.0,43.5646,3.289,0.0144,0.0489,92.3834,23.0,0.0787,2.033,25.0,103.9397,2.721,49.378,784.066,13.9118,4.64,28.337,0.2392,52.4522,27.0,0.67,3.742,0.617,2.706,16.487,39.0,18.1882,79.2,2.943,3.168,2.333,3.9,0.2,0.2,0.0236,0.3006,0.5785
2017,151,Rwanda,3.4709999560000004,0.368745893,0.945707023,0.326424807,0.581843853,0.252756029,0.455220014,0.540061235,2017Rwanda,122.0,Rwanda,RWA,2017,Ranked,54.0,51.85,63.79,46.34,65.1,44.02,38.72,59.57,68.84,56.79,57.27,72.27,62.37,63.93,30.51,28.57,33.9,318.1463,40.883,178.33,41.2608,61.744,62.024,77.519,5.0,22.8,91.029,33.122,0.39,3.0,2.5772,3.17,0.189,0.3232,98.17,13.9,0.7584,2.189,18.0,77.0478,2.816,49.769,328.777,17.9116,7.06,42.844,8.7475,20.7312,8.0,0.414,3.578,0.753,3.807,68.763,54.0,2.8493,63.8,1.517,0.613,2.571,9.4,0.07,1.6,0.0278,0.0929,0.4292
2017,153,Tanzania,3.348999977,0.511135876,1.0419898029999999,0.364509284,0.390017778,0.35425636200000005,0.066035107,0.621130466,2017Tanzania,118.0,Tanzania,TZA,2017,Ranked,55.22,53.95,63.04,48.67,64.06,45.11,39.95,66.69,60.27,52.01,55.31,84.57,66.96,43.15,54.15,30.42,24.8,408.5406,37.038,250.353,59.1151,61.444,63.702,72.26,5.0,26.5273,90.33,15.297,0.66,3.0,7.2762,2.321,0.1748,0.325,83.9404,13.3,0.618,1.776,20.0,77.0466,2.39,49.683,360.287,18.2022,88.4,28.444,16.8852,16.1624,25.0,0.595,3.353,0.617,3.3,83.455,32.0,23.0,55.8,2.332,3.029,2.613,5.2,0.09,2.6,0.0254,0.2006,0.2005
2016,1,Denmark,7.526,1.4417799999999998,1.16374,0.79504,0.5794100000000001,0.44453000000000004,0.36171,2.73939,2016Denmark,3.0,Denmark,DNK,2016,Ranked,91.57,95.94,90.2,88.56,98.54,99.66,97.36,88.18,97.14,93.15,82.86,87.67,98.25,91.79,81.16,83.04,2.5,24.2048,2.431,2.313,4.1601,0.279,0.261,0.663,95.0,100.0,14.12,3.664,0.96,2.0,1.3065,3.79,0.0029,0.0089,99.4984,89.5,0.8136,3.791,95.99,126.4122,3.614,91.909,227.436,23.1066,56.3,10.657,14.502,18.5991,40.0,0.984,3.886,0.985,4.881,5.115,91.0,3.4024,87.2,3.526,3.743,3.291,4.6,0.77,27.8,4.2683,0.9133,4.2822
2016,2,Switzerland,7.5089999999999995,1.5273299999999999,1.14524,0.86303,0.58557,0.41203,0.28083,2.69463,2016Switzerland,9.0,Switzerland,CHE,2016,Ranked,90.34,96.77,89.06,85.2,98.49,99.62,98.29,90.68,98.14,84.67,89.25,84.17,96.61,91.48,74.72,77.98,2.5,11.4654,2.623,8.268,4.3644,0.126,0.262,0.892,95.0,100.0,9.124,3.186,0.97,2.0,0.4996,3.736,0.0092,0.0133,99.807,96.7,0.5763,3.83,87.4,135.8762,3.723,95.16,159.879,25.3402,52.2,11.165,7.3692,12.3006,39.0,0.973,3.779,0.979,4.811,9.048,86.0,0.4573,88.6,2.989,3.446,2.858,3.8,0.73,45.0,4.9102,0.9104,2.7403
2016,4,Norway,7.497999999999999,1.57744,1.1269,0.79579,0.59609,0.35775999999999997,0.37895,2.66465,2016Norway,1.0,Norway,NOR,2016,Ranked,92.03,96.84,92.0,87.26,98.71,99.66,98.56,90.42,98.42,92.03,86.91,90.66,98.07,92.32,77.86,80.78,2.5,21.4062,2.491,2.293,2.7975,0.261,0.232,0.702,95.0,100.0,7.722,3.325,0.97,2.0,0.564,3.859,0.0085,0.0159,99.918,95.3,0.7627,3.824,96.3,111.5843,3.811,95.275,185.241,23.9692,55.0,7.243,13.6203,11.4219,40.0,0.978,3.895,0.974,4.903,5.309,88.0,1.2206,88.4,2.977,3.181,3.266,3.8,0.83,23.2,3.5167,0.9462,3.872
2016,5,Finland,7.412999999999999,1.40598,1.1346399999999999,0.81091,0.57104,0.41003999999999996,0.25492,2.82596,2016Finland,2.0,Finland,FIN,2016,Ranked,91.77,96.21,91.56,87.52,98.89,99.65,98.87,87.44,99.13,91.45,84.86,90.82,96.51,90.22,79.44,83.93,2.5,6.5332,2.616,3.987,2.3767,0.047,0.246,0.873,95.0,100.0,6.021,3.997,0.96,2.0,1.6113,3.817,0.0015,0.0,99.6121,100.0,0.9153,3.35,86.5304,139.2058,3.548,92.802,199.256,23.969,63.7,6.064,12.2359,8.8689,40.0,0.938,3.893,0.969,4.763,9.986,90.0,5.5046,90.1,3.175,3.418,2.926,2.0,0.74,42.4,3.3658,0.8844,4.4693
2016,6,Canada,7.404,1.44015,1.0961,0.8276,0.5737,0.31329,0.44833999999999996,2.70485,2016Canada,11.0,Canada,CAN,2016,Ranked,89.89,95.65,88.45,85.56,98.2,99.26,98.44,86.72,96.49,87.18,85.24,84.9,96.51,90.21,73.96,81.55,2.5,16.1646,3.06,8.326,5.3725,0.268,0.328,1.952,95.0,100.0,8.338,6.725,0.96,2.0,1.4636,3.161,0.0061,0.0,99.3911,100.0,0.9153,3.692,87.12,80.7221,3.373,92.417,213.521,24.949,728.0,7.152,10.258,11.41,40.0,0.955,3.821,0.96,4.807,10.632,83.0,1.8213,90.8,3.111,2.619,2.852,3.6,0.85,111.4,2.5795,0.9232,3.2611
2016,7,Netherlands,7.3389999999999995,1.46468,1.02912,0.8123100000000001,0.55211,0.29927,0.47416,2.70749,2016Netherlands,6.0,Netherlands,NLD,2016,Ranked,91.02,96.33,90.87,85.85,98.48,99.68,97.36,89.8,94.4,95.3,85.38,88.41,96.66,89.46,74.66,82.62,2.5,20.6296,2.502,5.847,4.0934,0.152,0.234,0.72,95.0,100.0,14.141,3.649,0.97,2.0,0.7281,3.46,0.0051,0.0454,97.42,88.2,0.9492,3.737,91.6667,115.8027,3.752,94.657,219.492,23.7662,196.0,12.932,16.9614,18.0812,40.0,0.952,3.88,0.948,4.834,13.011,84.0,1.7151,88.3,3.158,2.792,2.962,4.4,0.87,62.2,3.0812,0.896,3.9134
2016,8,New Zealand,7.334,1.36066,1.17278,0.83096,0.5814699999999999,0.41903999999999997,0.49401000000000006,2.47553,2016New Zealand,8.0,New Zealand,NZL,2016,Ranked,90.73,95.69,92.23,84.27,97.61,98.57,98.68,87.88,97.38,93.55,85.33,92.67,97.35,87.59,71.59,80.54,2.5,10.8669,5.219,10.55,5.9962,0.318,2.344,2.077,95.0,100.0,7.039,7.257,0.97,2.0,0.9414,3.598,0.0051,0.001,98.0401,98.7,0.9492,3.728,85.5,111.6578,3.612,92.581,217.035,24.4336,80.9,6.33,15.4128,10.2218,40.0,0.957,3.867,0.967,4.896,11.237,91.0,9.5636,87.5,2.786,2.779,2.963,3.8,0.75,31.6,2.839,0.8641,4.1014
2016,10,Sweden,7.291,1.45181,1.08764,0.83121,0.58218,0.40867,0.38254,2.54734,2016Sweden,5.0,Sweden,SWE,2016,Ranked,91.11,96.63,90.18,86.53,98.72,99.57,98.74,89.51,94.32,90.99,86.43,88.96,97.59,90.39,78.74,79.4,2.5,16.135,2.673,2.737,2.9073,0.249,0.283,0.978,95.0,100.0,6.723,3.175,0.97,2.0,0.8976,3.047,0.0015,0.0057,99.9316,88.0,0.7627,3.828,92.52,127.0364,3.647,94.239,183.464,24.2303,58.6,6.322,10.0827,9.1491,40.0,0.973,3.883,0.976,4.828,6.678,89.0,2.2999,82.6,2.946,2.782,3.264,1.7,0.78,53.4,3.7082,0.8671,3.3052
2016,11,Israel,7.267,1.33766,0.9953700000000001,0.8491700000000001,0.36432,0.08728,0.32288,3.31029,2016Israel,34.0,Israel,ISR,2016,Ranked,83.12,93.41,84.47,71.49,98.29,99.25,96.58,79.51,91.15,80.26,85.23,81.22,86.0,78.66,47.09,74.22,2.5,23.8153,3.211,5.051,4.0129,0.349,0.4,1.848,95.0,100.0,18.292,6.428,0.85,3.0,1.3751,2.447,0.041,0.0332,99.9026,88.8,0.8305,1.9,75.0178,120.9542,3.489,89.267,180.335,24.7274,84.5,22.78,12.7671,21.5455,36.0,0.761,3.473,0.87,4.491,8.019,61.0,2.6873,67.1,2.352,2.763,2.309,9.8,0.34,27.2,2.2147,0.7365,3.4942
2016,12,Austria,7.119,1.45038,1.0838299999999998,0.80565,0.54355,0.21348000000000003,0.32865,2.6934299999999998,2016Austria,13.0,Austria,AUT,2016,Ranked,89.1,96.19,90.44,80.68,98.64,98.96,97.43,89.75,97.45,90.21,85.14,88.96,93.26,87.59,62.81,79.04,2.5,7.0298,2.831,5.3,3.8023,0.087,0.249,3.172,95.0,100.0,13.75,4.564,0.95,2.0,0.5223,3.44,0.001,0.005,99.3472,98.9,0.8814,3.651,80.9958,150.3457,3.813,91.957,216.86,23.9246,81.7,13.541,17.0,17.5691,37.0,0.963,3.38,0.945,4.889,8.488,76.0,2.2611,86.9,2.541,2.704,2.131,4.0,0.68,41.0,2.6338,0.8212,3.8211
2016,13,United States,7.104,1.50796,1.04782,0.779,0.48163,0.14868,0.41076999999999997,2.72782,2016United States,22.0,United States,USA,2016,Ranked,86.77,93.67,82.29,84.35,97.47,98.91,97.6,80.68,93.07,88.26,76.85,71.0,95.33,86.31,65.23,90.53,2.5,21.7291,2.417,32.02,6.8782,0.3,0.33,3.108,95.0,100.0,12.81,11.4,0.94,2.0,4.4447,2.596,0.004,0.0032,97.9743,95.3,0.8983,3.605,73.0,111.5562,2.596,87.931,281.31,23.3131,6790.0,8.064,9.1447,17.6104,36.0,0.972,3.959,0.931,4.809,3.917,76.0,4.1214,81.7,2.44,2.694,2.724,5.1,0.74,1012.6,1.7772,0.893,4.1034
2016,14,Costa Rica,7.087000000000001,1.06879,1.02152,0.76146,0.55225,0.10547000000000001,0.22553,3.3516800000000004,2016Costa Rica,37.0,Costa Rica,CRI,2016,Ranked,81.96,89.82,83.0,73.08,95.22,96.75,96.52,70.79,87.78,74.81,80.78,88.62,94.9,75.57,66.68,55.15,4.2,19.9723,8.566,28.344,9.2356,1.528,7.171,2.14,94.0,99.3593,16.328,15.0,0.97,3.0,9.9471,3.211,0.0185,0.013,97.6566,54.2,0.6441,3.304,53.0,146.399,3.655,77.014,224.12,24.3923,15.2,16.879,16.8285,16.0334,37.0,0.971,3.687,0.953,4.84,21.146,55.0,8.9072,84.6,2.185,3.479,3.039,4.4,0.5,16.2,0.1658,0.4048,2.6116
2016,16,Germany,6.994,1.44787,1.09774,0.81487,0.53466,0.28551,0.30451999999999996,2.5093099999999997,2016Germany,10.0,Germany,DEU,2016,Ranked,90.11,96.1,88.06,86.16,98.89,99.53,97.2,88.8,95.97,88.21,83.31,84.74,96.6,90.52,75.67,81.84,2.5,15.288,1.056,7.705,3.9024,0.21,0.316,1.105,95.0,100.0,14.969,4.295,0.95,2.0,0.8791,3.451,0.0058,0.0062,96.764,96.7,0.7627,3.57,86.19,122.1971,3.786,90.746,244.796,23.4572,951.0,12.826,17.0,18.6802,39.0,0.974,3.734,0.985,4.829,6.13,81.0,1.8963,90.8,3.124,3.312,3.173,4.8,0.76,249.0,1.9222,0.9013,3.0424
2016,17,Brazil,6.952000000000001,1.08754,1.03938,0.61415,0.40425,0.14165999999999998,0.15775999999999998,3.5073300000000005,2016Brazil,46.0,Brazil,BRA,2016,Ranked,76.33,83.05,76.36,69.58,92.98,88.56,95.15,55.52,79.87,79.52,66.35,79.7,88.1,67.97,62.36,59.91,2.5,62.234,10.073,69.103,16.1862,3.72,10.261,24.8,95.0,99.6502,25.404,20.56,0.82,4.0,28.8498,1.203,0.0325,0.0548,97.6547,57.5,0.7288,3.818,54.551,138.4512,1.958,69.874,323.329,22.1091,1120.0,13.595,14.7136,24.815,33.0,0.928,3.899,0.688,4.77,26.922,38.0,14.4866,88.3,2.517,2.863,2.556,5.7,0.63,95.8,0.3227,0.3513,2.2918
2016,18,Belgium,6.928999999999999,1.42539,1.05249,0.8195899999999999,0.51354,0.26248,0.2424,2.61355,2016Belgium,16.0,Belgium,BEL,2016,Ranked,88.95,93.77,88.25,84.83,98.31,99.56,97.17,80.03,94.67,86.02,84.32,87.99,96.89,88.19,75.03,79.22,2.5,26.5927,2.687,7.402,4.0919,0.309,0.308,0.914,95.0,100.0,15.104,7.153,0.95,3.0,1.8715,3.77,0.0102,0.0543,98.6861,82.3,0.6441,3.888,85.0,113.4878,3.759,92.874,228.501,23.5328,121.0,13.567,17.0,19.7596,40.0,0.982,3.677,0.979,4.852,10.882,77.0,2.1334,90.0,3.177,3.296,2.783,4.4,0.82,43.2,2.677,0.871,3.5963
2016,19,Ireland,6.907,1.4834100000000001,1.16157,0.81455,0.54008,0.29754,0.44963000000000003,2.15988,2016Ireland,12.0,Ireland,IRL,2016,Ranked,89.57,95.99,88.68,84.04,98.52,99.25,97.87,88.32,95.37,86.88,83.52,88.96,96.21,87.35,76.23,76.38,2.5,19.6093,2.688,4.211,3.8705,0.154,0.278,2.123,95.0,100.0,11.375,3.477,0.94,2.0,1.1239,3.477,0.0033,0.0333,99.9626,85.5,0.7119,3.761,83.4917,106.1765,3.236,93.948,205.732,23.7608,58.4,8.672,14.0917,15.8583,39.0,0.96,3.871,0.951,4.793,11.904,75.0,1.0434,87.3,3.053,3.277,2.356,1.6,0.81,38.6,2.4656,0.8212,3.3035
2016,21,Mexico,6.778,1.1150799999999998,0.7146,0.71143,0.37709000000000004,0.18355,0.11735,3.5590599999999997,2016Mexico,62.0,Mexico,MEX,2016,Ranked,72.04,82.91,73.12,60.09,92.33,93.62,90.52,55.19,80.14,72.77,64.23,75.35,75.43,63.48,46.25,55.22,4.6,36.0818,14.368,43.55,15.3897,2.952,6.99,11.848,85.0,99.1729,36.637,15.424,0.54,4.0,16.6258,1.008,0.027,0.0492,99.5008,57.4,0.8814,2.785,44.39,87.1989,1.282,68.093,270.187,21.9266,682.0,22.133,13.3468,31.9887,28.0,0.793,3.807,0.424,4.263,27.739,31.0,15.43,80.1,1.829,2.452,1.638,6.7,0.48,140.2,0.1635,0.2998,1.6185
2016,23,United Kingdom,6.725,1.40283,1.0867200000000001,0.80991,0.50036,0.27399,0.50156,2.1499900000000003,2016United Kingdom,18.0,United Kingdom,GBR,2016,Ranked,88.83,94.61,90.44,81.42,98.21,99.78,97.48,82.98,94.26,96.24,83.94,87.33,94.36,87.74,64.35,79.23,2.5,26.6306,2.962,7.024,4.5318,0.196,0.337,0.23,95.0,100.0,13.447,3.339,0.92,3.0,0.9003,3.373,0.0072,0.039,99.8995,82.9,1.0,3.641,91.61,119.9282,3.697,90.96,225.074,23.742,578.0,10.755,16.7218,17.5586,40.0,0.951,3.775,0.918,4.589,12.542,81.0,2.5617,85.9,2.364,2.856,2.526,5.9,0.83,306.8,2.5546,0.7577,2.7638
2016,24,Chile,6.705,1.2167,0.9058700000000001,0.8188300000000001,0.37789,0.11450999999999999,0.31595,2.95505,2016Chile,33.0,Chile,CHL,2016,Ranked,83.13,91.58,79.69,78.12,96.79,96.21,96.13,77.21,84.28,81.11,74.52,78.85,94.02,80.96,62.97,74.52,3.1,29.8448,4.073,25.429,8.0998,0.989,3.805,7.975,95.0,100.0,20.697,11.288,0.93,3.0,2.4664,1.324,0.0104,0.0367,96.1001,78.0,0.7458,3.647,61.11,133.3452,2.302,80.714,235.837,23.1796,105.0,22.57,10.151,22.3418,38.0,0.961,3.844,0.899,4.655,21.5,70.0,5.4268,83.3,2.536,2.566,2.304,3.8,0.64,37.8,0.6114,0.7142,4.2339
